226,22,4
226,200,5
226,22,6
226,200,7
226,22,8
226,200,9
226,22,10
226,119,11
226,22,12
226,794,13
226,696,14
226,973,15
226,1075,16
227,179,1
227,21,2
227,346,3
227,21,4
227,385,5
227,22,6
227,120,7
227,22,8
227,119,9
227,22,10
227,784,11
228,168,1
228,120,2
228,25,3
228,120,4
228,25,5
228,120,6
228,25,7
228,120,8
228,25,9
228,119,10
228,25,11
228,773,12
228,633,13
229,168,1
229,120,2
229,22,3
229,120,4
229,22,5
229,120,6
229,22,7
229,120,8
229,22,9
229,119,10
229,22,11
229,784,12
229,915,13
229,420,14
230,168,1
230,120,2
230,22,3
230,144,4
230,22,5
230,144,6
230,22,7
230,144,8
230,22,9
230,119,10
230,22,11
230,784,12
230,401,13
231,259,1
231,168,2
231,120,3
231,22,4
231,120,5
231,22,6
231,120,7
231,22,8
231,120,9
231,22,10
231,119,11
231,22,12
231,784,13
231,586,14
232,168,1
232,120,2
232,22,3
232,120,4
232,22,5
232,120,6
232,22,7
232,120,8
232,22,9
232,119,10
232,22,11
232,784,12
232,660,13
232,954,14
233,168,1
233,120,2
233,22,3
233,120,4
233,22,5
233,120,6
233,22,7
233,120,8
233,22,9
233,119,10
233,22,11
233,784,12
233,1053,13
234,168,1
234,120,2
234,22,3
234,120,4
234,22,5
234,120,6
234,22,7
234,120,8
234,22,9
234,119,10
234,22,11
234,784,12
234,960,13
235,168,1
235,120,2
235,16,3
235,120,4
235,16,5
235,120,6
235,16,7
235,120,8
235,16,9
235,119,10
235,16,11
235,784,12
236,120,1
236,22,2
236,7,3
236,120,4
236,22,5
236,7,6
236,120,7
236,22,8
236,7,9
236,120,10
236,22,11
236,7,12
236,120,13
236,22,14
236,7,15
236,120,16
236,22,17
236,7,18
236,120,19
236,784,20
237,119,1
237,120,2
237,22,3
237,120,4
237,22,5
237,120,6
237,22,7
237,120,8
237,22,9
237,119,10
237,22,11
237,202,12
237,784,13
237,514,14
238,171,1
238,21,2
238,119,3
238,21,4
238,119,5
238,21,6
238,119,7
238,21,8
238,119,9
238,21,10
238,784,11
239,168,1
239,21,2
239,120,3
239,22,4
239,120,5
239,22,6
239,120,7
239,22,8
239,120,9
239,22,10
239,120,11
239,784,12
239,1071,13
240,168,1
240,120,2
240,22,3
240,120,4
240,22,5
240,120,6
240,22,7
240,120,8
240,22,9
240,119,10
240,22,11
240,784,12
240,1059,13
241,168,1
241,120,2
241,22,3
241,120,4
241,22,5
241,120,6
241,22,7
241,120,8
241,22,9
241,119,10
241,22,11
241,784,12
241,1062,13
242,168,1
242,120,2
242,829,3
242,824,4
242,22,5
242,120,6
242,824,7
242,22,8
242,120,9
242,824,10
242,22,11
242,120,12
242,824,13
242,22,14
242,119,15
242,823,16
242,22,17
242,784,18
242,624,19
242,626,20
243,168,1
243,120,2
243,22,3
243,120,4
243,22,5
243,120,6
243,22,7
243,120,8
243,22,9
243,119,10
243,22,11
243,248,12
243,788,13
244,168,1
244,120,2
244,22,3
244,120,4
244,22,5
244,120,6
244,22,7
244,120,8
244,22,9
244,119,10
244,22,11
244,784,12
244,957,13
244,958,14
244,891,15
245,168,1
245,120,2
245,22,3
245,120,4
245,22,5
245,120,6
245,22,7
245,120,8
245,22,9
245,119,10
245,22,11
245,784,12
245,641,13
246,168,1
246,120,2
246,22,3
246,120,4
246,22,5
246,120,6
246,22,7
246,120,8
246,22,9
246,119,10
246,22,11
246,784,12
246,956,13
247,168,1
247,120,2
247,22,3
247,120,4
247,22,5
247,120,6
247,22,7
247,120,8
247,22,9
247,119,10
247,22,11
247,784,12
247,673,13
248,168,1
248,120,2
248,22,3
248,120,4
248,22,5
248,120,6
248,22,7
248,120,8
248,22,9
248,119,10
248,22,11
248,784,12
248,1023,13
248,1016,14
248,415,15
249,168,1
249,120,2
249,22,3
249,120,4
249,22,5
249,120,6
249,22,7
249,120,8
249,22,9
249,119,10
249,22,11
249,784,12
249,949,13
250,168,1
250,120,2
250,22,3
250,120,4
250,22,5
250,120,6
250,22,7
250,120,8
250,22,9
250,301,10
250,22,11
250,302,12
250,22,13
250,302,14
250,22,15
250,784,16
251,168,1
251,120,2
251,22,3
251,120,4
251,22,5
251,120,6
251,22,7
251,120,8
251,22,9
251,119,10
251,22,11
251,784,12
251,503,13
251,504,14
252,168,1
252,120,2
252,22,3
252,120,4
252,22,5
252,120,6
252,22,7
252,120,8
252,22,9
252,119,10
252,22,11
252,784,12
252,956,13
252,965,14
252,887,15
253,168,1
253,120,2
253,22,3
253,120,4
253,22,5
253,120,6
253,22,7
253,120,8
253,22,9
253,43,10
253,22,11
253,784,12
253,952,13
254,168,1
254,120,2
254,22,3
254,120,4
254,22,5
254,120,6
254,22,7
254,120,8
254,22,9
254,119,10
254,22,11
254,784,12
254,716,13
255,168,1
255,120,2
255,22,3
255,120,4
255,22,5
255,120,6
255,22,7
255,120,8
255,22,9
255,119,10
255,22,11
255,784,12
255,714,13
256,168,1
256,120,2
256,22,3
256,120,4
256,22,5
256,120,6
256,22,7
256,120,8
256,22,9
256,103,10
256,22,11
256,801,12
256,719,13
257,168,1
257,120,2
257,831,3
257,22,4
257,120,5
257,868,6
257,22,7
257,120,8
257,868,9
257,291,10
257,22,11
257,120,12
257,868,13
257,404,14
257,22,15
257,119,16
257,22,17
257,784,18
257,931,19
258,168,1
258,120,2
258,22,3
258,830,4
258,97,5
258,22,6
258,97,7
258,22,8
258,97,9
258,22,10
258,97,11
258,22,12
258,248,13
258,788,14
259,171,1
259,120,2
259,22,3
259,120,4
259,22,5
259,120,6
259,22,7
259,120,8
259,22,9
259,119,10
259,22,11
259,784,12
259,962,13
260,168,1
260,120,2
260,22,3
260,120,4
260,22,5
260,120,6
260,22,7
260,120,8
260,22,9
260,119,10
260,22,11
260,784,12
260,986,13
260,1004,14
260,1005,15
261,168,1
261,120,2
261,22,3
261,120,4
261,22,5
261,120,6
261,22,7
261,120,8
261,22,9
261,119,10
261,22,11
261,784,12
261,1050,13
262,168,1
262,120,2
262,22,3
262,108,4
262,22,5
262,109,6
262,22,7
262,110,8
262,22,9
262,119,10
262,22,11
262,784,12
262,226,13
262,286,14
262,597,15
263,168,1
263,120,2
263,22,3
263,120,4
263,22,5
263,120,6
263,22,7
263,120,8
263,22,9
263,105,10
263,22,11
263,794,12
263,699,13
263,914,14
263,422,15
263,556,16
264,168,1
264,120,2
264,22,3
264,122,4
264,22,5
264,122,6
264,22,7
264,122,8
264,22,9
264,122,10
264,22,11
264,784,12
265,168,1
265,120,2
265,22,3
265,120,4
265,22,5
265,120,6
265,22,7
265,120,8
265,22,9
265,119,10
265,22,11
265,784,12
265,1017,13
266,168,1
266,120,2
266,22,3
266,120,4
266,22,5
266,120,6
266,22,7
266,120,8
266,22,9
266,119,10
266,22,11
266,784,12
266,971,13
266,954,14
266,963,15
267,894,1
267,168,2
267,120,3
267,22,4
267,120,5
267,22,6
267,120,7
267,22,8
267,120,9
267,22,10
267,119,11
267,22,12
267,784,13
268,168,1
268,120,2
268,22,3
268,120,4
268,22,5
268,120,6
268,22,7
268,120,8
268,22,9
268,119,10
268,22,11
268,824,12
268,252,13
268,810,14
269,168,1
269,43,2
269,21,3
269,47,4
269,21,5
269,43,6
269,21,7
269,119,8
269,21,9
269,784,10
269,953,11
270,170,1
270,395,2
270,21,3
270,51,4
270,21,5
270,43,6
270,21,7
270,43,8
270,21,9
270,784,10
271,168,1
271,121,2
271,21,3
271,51,4
271,21,5
271,43,6
271,21,7
271,43,8
271,21,9
271,784,10
272,168,1
272,21,2
272,77,3
272,21,4
272,45,5
272,21,6
272,43,7
272,21,8
272,784,9
272,482,10
273,168,1
273,21,2
273,51,3
273,21,4
273,43,5
273,21,6
273,43,7
273,21,8
273,784,9
273,953,10
274,168,1
274,21,2
274,64,3
274,21,4
274,45,5
274,21,6
274,45,7
274,21,8
274,784,9
274,492,10
275,237,1
275,21,2
275,51,3
275,21,4
275,43,5
275,21,6
275,43,7
275,21,8
275,784,9
276,168,1
276,21,2
276,51,3
276,21,4
276,43,5
276,21,6
276,43,7
276,21,8
276,744,9
276,784,10
277,168,1
277,48,2
277,846,3
277,21,4
277,847,5
277,21,6
277,860,7
277,21,8
277,302,9
277,784,10
277,952,11
278,168,1
278,21,2
278,51,3
278,21,4
278,43,5
278,21,6
278,43,7
278,21,8
278,789,9
278,655,10
279,168,1
279,21,2
279,51,3
279,21,4
279,43,5
279,21,6
279,43,7
279,21,8
279,784,9
279,452,10
280,168,1
280,21,2
280,43,3
280,21,4
280,43,5
280,21,6
280,43,7
280,21,8
280,43,9
280,21,10
280,43,11
280,21,12
280,784,13
281,168,1
281,21,2
281,51,3
281,21,4
281,302,5
281,24,6
281,43,7
281,21,8
281,43,9
281,21,10
281,784,11
282,168,1
282,21,2
282,51,3
282,21,4
282,43,5
282,21,6
282,43,7
282,21,8
282,248,9
282,788,10
282,633,11
282,617,12
283,171,1
283,21,2
283,47,3
283,21,4
283,43,5
283,21,6
283,43,7
283,21,8
283,784,9
284,168,1
284,21,2
284,51,3
284,26,4
284,43,5
284,26,6
284,43,7
284,26,8
284,784,9
285,230,1
285,168,2
285,43,3
285,21,4
285,43,5
285,21,6
285,43,7
285,21,8
285,43,9
285,21,10
285,43,11
285,21,12
285,784,13
285,452,14
286,168,1
286,21,2
286,51,3
286,21,4
286,43,5
286,21,6
286,43,7
286,21,8
286,784,9
286,640,10
287,177,1
287,21,2
287,51,3
287,21,4
287,43,5
287,21,6
287,43,7
287,21,8
287,784,9
287,452,10
288,168,1
288,21,2
288,51,3
288,21,4
288,43,5
288,21,6
288,43,7
288,21,8
288,561,9
288,784,10
289,168,1
289,21,2
289,60,3
289,21,4
289,42,5
289,47,6
289,21,7
289,759,8
289,784,9
290,168,1
290,120,2
290,25,3
290,47,4
290,25,5
290,120,6
290,25,7
290,43,8
290,25,9
290,248,10
290,788,11
291,168,1
291,21,2
291,47,3
291,21,4
291,47,5
291,21,6
291,43,7
291,21,8
291,784,9
292,168,1
292,436,2
292,21,3
292,51,4
292,436,5
292,21,6
292,43,7
292,436,8
292,21,9
292,43,10
292,436,11
292,21,12
292,784,13
293,168,1
293,21,2
293,43,3
293,21,4
293,43,5
293,21,6
293,51,7
293,21,8
293,784,9
294,168,1
294,21,2
294,51,3
294,21,4
294,43,5
294,21,6
294,119,7
294,21,8
294,784,9
295,168,1
295,43,2
295,21,3
295,43,4
295,21,5
295,43,6
295,21,7
295,43,8
295,21,9
295,119,10
295,21,11
295,784,12
296,168,1
296,21,2
296,51,3
296,21,4
296,120,5
296,21,6
296,120,7
296,21,8
296,784,9
297,168,1
297,21,2
297,51,3
297,21,4
297,43,5
297,21,6
297,43,7
297,21,8
297,784,9
297,669,10
298,168,1
298,43,2
298,21,3
298,43,4
298,21,5
298,43,6
298,21,7
298,43,8
298,21,9
298,43,10
298,21,11
298,784,12
298,452,13
299,168,1
299,21,2
299,51,3
299,21,4
299,47,5
299,21,6
299,43,7
299,21,8
299,784,9
300,171,1
300,21,2
300,51,3
300,21,4
300,43,5
300,21,6
300,43,7
300,21,8
300,784,9
301,168,1
301,21,2
301,51,3
301,21,4
301,43,5
301,21,6
301,43,7
301,21,8
301,784,9
301,486,10
302,168,1
302,21,2
302,51,3
302,21,4
302,43,5
302,21,6
302,43,7
302,21,8
302,784,9
302,965,10
302,958,11
302,148,12
303,168,1
303,21,2
303,51,3
303,400,4
303,21,5
303,43,6
303,21,7
303,43,8
303,21,9
303,784,10
304,168,1
304,21,2
304,51,3
304,21,4
304,329,5
304,43,6
304,21,7
304,328,8
304,43,9
304,21,10
304,321,11
304,784,12
305,119,1
305,21,2
305,47,3
305,21,4
305,784,5
306,168,1
306,21,2
306,51,3
306,21,4
306,47,5
306,21,6
306,47,7
306,21,8
306,784,9
306,452,10
307,168,1
307,21,2
307,47,3
307,21,4
307,47,5
307,21,6
307,47,7
307,21,8
307,784,9
308,168,1
308,51,2
308,21,3
308,43,4
308,21,5
308,43,6
308,21,7
308,784,8
309,168,1
309,120,2
309,21,3
309,47,4
309,21,5
309,43,6
309,21,7
309,43,8
309,21,9
309,784,10
310,179,1
310,21,2
310,51,3
310,21,4
310,323,5
310,21,6
310,254,7
310,790,8
311,177,1
311,21,2
311,346,3
311,21,4
311,43,5
311,21,6
311,43,7
311,21,8
311,773,9
311,496,10
312,177,1
312,21,2
312,168,3
312,21,4
312,382,5
312,43,6
312,22,7
312,43,8
312,22,9
312,122,10
312,22,11
312,261,12
312,22,13
312,262,14
312,22,15
312,784,16
312,517,17
313,179,1
313,8,2
313,273,3
313,47,4
313,21,5
313,248,6
313,788,7
313,494,8
314,179,1
314,63,2
314,860,3
314,21,4
314,860,5
314,21,6
314,860,7
314,21,8
314,860,9
314,21,10
314,860,11
314,21,12
314,254,13
314,790,14
315,177,1
315,43,2
315,21,3
315,346,4
315,21,5
315,364,6
315,21,7
315,364,8
315,21,9
315,364,10
315,21,11
315,784,12
315,952,13
316,177,1
316,834,2
316,43,3
316,21,4
316,346,5
316,21,6
316,784,7
316,637,8
316,624,9
316,514,10
316,952,11
316,1063,12
317,177,1
317,21,2
317,346,3
317,21,4
317,43,5
317,21,6
317,784,7
317,952,8
318,177,1
318,21,2
318,346,3
318,21,4
318,43,5
318,21,6
318,43,7
318,21,8
318,43,9
318,21,10
318,784,11
318,444,12
319,177,1
319,43,2
319,21,3
319,346,4
319,21,5
319,784,6
319,928,7
320,171,1
320,831,2
320,824,3
320,241,4
320,119,5
320,823,6
320,784,7
320,681,8
320,624,9
320,523,10
320,931,11
321,171,1
321,241,2
321,224,3
321,784,4
321,514,5
321,965,6
321,958,7
322,171,1
322,831,2
322,241,3
322,313,4
322,784,5
322,637,6
322,624,7
322,514,8
323,171,1
323,831,2
323,239,3
323,323,4
323,784,5
323,624,6
323,677,7
323,514,8
323,965,9
323,958,10
324,171,1
324,241,2
324,332,3
324,784,4
324,514,5
325,168,1
325,241,2
325,120,3
325,406,4
325,784,5
325,514,6
325,957,7
325,958,8
326,2,1
326,182,2
326,480,3
326,839,4
326,244,5
326,788,6
326,621,7
326,532,8
327,168,1
327,120,2
327,831,3
327,240,4
327,784,5
327,624,6
327,514,7
328,177,1
328,241,2
328,323,3
328,784,4
328,514,5
329,171,1
329,241,2
329,313,3
329,784,4
329,514,5
329,980,6
329,1002,7
330,171,1
330,831,2
330,241,3
330,336,4
330,784,5
330,637,6
330,624,7
330,514,8
331,171,1
331,829,2
331,824,3
331,241,4
331,176,5
331,313,6
331,784,7
331,637,8
331,620,9
331,531,10
331,931,11
332,171,1
332,241,2
332,335,3
332,784,4
332,514,5
332,967,6
332,954,7
333,168,1
333,120,2
333,243,3
333,784,4
333,514,5
334,171,1
334,241,2
334,784,3
334,514,4
334,1000,5
334,956,6
334,967,7
335,171,1
335,241,2
335,313,3
335,784,4
335,526,5
336,171,1
336,241,2
336,313,3
336,784,4
336,681,5
336,514,6
337,171,1
337,241,2
337,313,3
337,784,4
337,514,5
337,537,6
338,171,1
338,241,2
338,313,3
338,773,4
338,633,5
338,514,6
339,171,1
339,242,2
339,784,3
339,603,4
339,514,5
340,171,1
340,239,2
340,545,3
340,313,4
340,784,5
340,514,6
341,171,1
341,239,2
341,541,3
341,313,4
341,784,5
341,514,6
342,171,1
342,239,2
342,779,3
342,529,4
342,1,5
342,168,6
342,239,7
342,779,8
342,1,9
342,168,10
342,239,11
342,779,12
342,814,13
342,769,14
342,992,15
343,168,1
343,241,2
343,119,3
343,784,4
343,514,5
344,168,1
344,241,2
344,784,3
344,514,4
345,179,1
345,241,2
345,346,3
345,784,4
345,514,5
345,1048,6
346,179,1
346,836,2
346,356,3
346,241,4
346,346,5
346,784,6
346,514,7
347,936,1
347,179,2
347,836,3
347,241,4
347,784,5
347,624,6
347,514,7
348,179,1
348,241,2
348,346,3
348,784,4
348,522,5
349,179,1
349,241,2
349,538,3
349,346,4
349,784,5
349,514,6
350,179,1
350,825,2
350,358,3
350,601,4
350,751,5
350,241,6
350,346,7
350,784,8
350,514,9
351,179,1
351,241,2
351,345,3
351,784,4
351,514,5
352,179,1
352,239,2
352,783,3
352,656,4
352,1044,5
353,179,1
353,241,2
353,313,3
353,784,4
353,514,5
354,179,1
354,241,2
354,784,3
354,514,4
355,177,1
355,120,2
355,834,3
355,57,4
355,241,5
355,546,6
355,368,7
355,868,8
355,22,9
355,368,10
355,868,11
355,22,12
355,368,13
355,868,14
355,22,15
355,784,16
355,624,17
355,525,18
356,236,1
356,179,2
356,836,3
356,241,4
356,346,5
356,784,6
356,624,7
356,514,8
356,91,9
356,1056,10
357,179,1
357,302,2
357,239,3
357,302,4
357,784,5
357,523,6
358,179,1
358,241,2
358,346,3
358,784,4
358,527,5
359,171,1
359,241,2
359,168,3
359,784,4
359,514,5
360,179,1
360,346,2
360,241,3
360,784,4
360,514,5
361,179,1
361,241,2
361,537,3
361,346,4
361,784,5
361,514,6
362,179,1
362,239,2
362,545,3
362,346,4
362,784,5
362,514,6
363,179,1
363,239,2
363,541,3
363,346,4
363,784,5
363,514,6
364,179,1
364,836,2
364,241,3
364,346,4
364,784,5
364,624,6
364,514,7
365,179,1
365,247,2
365,346,3
365,784,4
365,514,5
366,179,1
366,241,2
366,51,3
366,784,4
366,514,5
367,177,1
367,43,2
367,241,3
367,351,4
367,21,5
367,784,6
367,514,7
367,971,8
367,981,9
368,179,1
368,836,2
368,239,3
368,21,4
368,346,5
368,21,6
368,784,7
368,624,8
368,514,9
368,963,10
368,1069,11
369,179,1
369,241,2
369,574,3
369,746,4
369,346,5
369,784,6
369,514,7
370,179,1
370,246,2
370,336,3
370,784,4
370,514,5
371,168,1
371,60,2
371,241,3
371,784,4
371,528,5
371,811,6
372,171,1
372,241,2
372,168,3
372,21,4
372,784,5
372,514,6
373,179,1
373,839,2
373,241,3
373,346,4
373,784,5
373,624,6
373,514,7
374,119,1
374,120,2
374,22,3
374,126,4
374,749,5
374,22,6
374,789,7
374,726,8
375,119,1
375,120,2
375,22,3
375,126,4
375,749,5
375,22,6
375,789,7
375,723,8
376,119,1
376,120,2
376,22,3
376,126,4
376,749,5
376,22,6
376,789,7
376,724,8
377,119,1
377,120,2
377,22,3
377,127,4
377,749,5
377,22,6
377,789,7
377,722,8
378,119,1
378,120,2
378,22,3
378,128,4
378,749,5
378,22,6
378,789,7
378,722,8
379,119,1
379,120,2
379,313,3
379,22,4
379,126,5
379,749,6
379,22,7
379,789,8
379,722,9
380,119,1
380,120,2
380,22,3
380,126,4
380,749,5
380,22,6
380,789,7
380,725,8
381,119,1
381,120,2
381,22,3
381,126,4
381,749,5
381,22,6
381,789,7
381,728,8
382,168,1
382,120,2
382,22,3
382,126,4
382,749,5
382,22,6
382,789,7
382,722,8
383,119,1
383,120,2
383,22,3
383,149,4
383,749,5
383,22,6
383,789,7
383,722,8
384,119,1
384,120,2
384,22,3
384,126,4
384,749,5
384,22,6
384,789,7
384,729,8
385,119,1
385,120,2
385,22,3
385,126,4
385,749,5
385,22,6
385,789,7
385,730,8
386,119,1
386,120,2
386,22,3
386,126,4
386,749,5
386,22,6
386,784,7
386,718,8
387,218,1
387,22,2
387,752,3
387,1089,4
388,184,1
388,576,2
388,569,3
388,564,4
388,274,5
388,820,6
388,364,7
388,22,8
388,364,9
388,22,10
388,364,11
388,22,12
388,364,13
388,22,14
388,248,15
388,22,16
388,788,17
389,184,1
389,575,2
389,274,3
389,820,4
389,364,5
389,22,6
389,364,7
389,22,8
389,364,9
389,22,10
389,364,11
389,22,12
389,248,13
389,22,14
389,788,15
390,184,1
390,576,2
390,274,3
390,820,4
390,364,5
390,22,6
390,364,7
390,22,8
390,364,9
390,22,10
390,364,11
390,22,12
390,784,13
391,184,1
391,576,2
391,569,3
391,824,4
391,564,5
391,274,6
391,820,7
391,364,8
391,22,9
391,364,10
391,22,11
391,364,12
391,22,13
391,364,14
391,22,15
391,248,16
391,788,17
391,974,18
392,217,1
392,572,2
392,280,3
392,812,4
392,21,5
392,51,6
392,21,7
392,43,8
392,21,9
392,43,10
392,21,11
392,784,12
393,184,1
393,585,2
393,583,3
393,581,4
393,576,5
393,569,6
393,564,7
393,274,8
393,820,9
393,364,10
393,22,11
393,364,12
393,22,13
393,364,14
393,22,15
393,364,16
393,22,17
393,248,18
393,788,19
394,184,1
394,577,2
394,570,3
394,565,4
394,274,5
394,820,6
394,364,7
394,22,8
394,364,9
394,22,10
394,364,11
394,22,12
394,364,13
394,22,14
394,248,15
394,788,16
395,184,1
395,576,2
395,21,3
395,569,4
395,21,5
395,564,6
395,21,7
395,248,8
395,788,9
396,184,1
396,580,2
396,568,3
396,274,4
396,820,5
396,364,6
396,22,7
396,364,8
396,22,9
396,364,10
396,22,11
396,364,12
396,22,13
396,248,14
396,788,15
397,184,1
397,576,2
397,21,3
397,569,4
397,21,5
397,564,6
397,21,7
397,274,8
397,820,9
397,364,10
397,22,11
397,364,12
397,22,13
397,364,14
397,22,15
397,364,16
397,22,17
397,248,18
397,788,19
398,184,1
398,576,2
398,569,3
398,564,4
398,274,5
398,820,6
398,364,7
398,22,8
398,364,9
398,22,10
398,364,11
398,22,12
398,364,13
398,22,14
398,248,15
398,788,16
398,1050,17
399,184,1
399,576,2
399,569,3
399,564,4
399,274,5
399,820,6
399,364,7
399,22,8
399,364,9
399,22,10
399,364,11
399,22,12
399,364,13
399,22,14
399,248,15
399,788,16
399,979,17
399,1001,18
400,182,1
400,576,2
400,21,3
400,569,4
400,773,5
401,184,1
401,576,2
401,569,3
401,564,4
401,567,5
401,274,6
401,820,7
401,364,8
401,22,9
401,364,10
401,22,11
401,364,12
401,22,13
401,364,14
401,22,15
401,248,16
401,788,17
402,184,1
402,576,2
402,569,3
402,564,4
402,274,5
402,820,6
402,364,7
402,22,8
402,364,9
402,22,10
402,364,11
402,22,12
402,364,13
402,22,14
402,800,15
403,184,1
403,564,2
403,569,3
403,576,4
403,274,5
403,820,6
403,364,7
403,22,8
403,364,9
403,22,10
403,364,11
403,22,12
403,364,13
403,22,14
403,248,15
403,788,16
404,184,1
404,576,2
404,569,3
404,564,4
404,274,5
404,21,6
404,784,7
405,184,1
405,576,2
405,21,3
405,569,4
405,21,5
405,564,6
405,21,7
405,820,8
405,364,9
405,22,10
405,364,11
405,22,12
405,383,13
405,22,14
405,248,15
405,788,16
406,184,1
406,576,2
406,571,3
406,566,4
406,274,5
406,820,6
406,364,7
406,22,8
406,364,9
406,22,10
406,364,11
406,22,12
406,364,13
406,22,14
406,248,15
406,788,16
407,182,1
407,47,2
407,569,3
407,564,4
407,274,5
407,820,6
407,22,7
407,364,8
407,22,9
407,364,10
407,22,11
407,364,12
407,22,13
407,248,14
407,788,15
408,184,1
408,569,2
408,21,3
408,274,4
408,820,5
408,364,6
408,22,7
408,364,8
408,22,9
408,364,10
408,22,11
408,364,12
408,22,13
408,248,14
408,788,15
409,184,1
409,21,2
409,576,3
409,21,4
409,346,5
409,274,6
409,368,7
409,22,8
409,368,9
409,22,10
409,368,11
409,22,12
409,368,13
409,22,14
409,248,15
409,788,16
410,184,1
410,576,2
410,569,3
410,564,4
410,274,5
410,820,6
410,364,7
410,22,8
410,364,9
410,22,10
410,364,11
410,22,12
410,364,13
410,22,14
410,248,15
410,788,16
410,1049,17
411,184,1
411,576,2
411,569,3
411,564,4
411,368,5
411,22,6
411,368,7
411,22,8
411,368,9
411,22,10
411,368,11
411,22,12
411,274,13
411,248,14
411,788,15
412,184,1
412,163,2
412,21,3
412,592,4
412,163,5
412,21,6
412,592,7
412,163,8
412,21,9
412,592,10
412,163,11
412,21,12
412,592,13
412,163,14
412,21,15
412,592,16
412,163,17
412,21,18
412,592,19
412,163,20
412,21,21
412,592,22
412,784,23
413,179,1
413,8,2
413,346,3
413,13,4
413,786,5
413,813,6
413,179,7
413,14,8
413,346,9
413,13,10
413,784,11
413,632,12
413,626,13
414,179,1
414,21,2
414,824,3
414,113,4
414,21,5
414,287,6
414,761,7
414,784,8
415,179,1
415,38,2
415,346,3
415,38,4
415,784,5
416,179,1
416,21,2
416,1038,3
416,21,4
416,784,5
416,1000,6
416,956,7
416,967,8
417,179,1
417,21,2
417,346,3
417,21,4
417,346,5
417,21,6
417,784,7
417,663,8
417,938,9
418,179,1
418,21,2
418,346,3
418,21,4
418,346,5
418,21,6
418,784,7
418,956,8
418,916,9
419,179,1
419,21,2
419,346,3
419,21,4
419,346,5
419,21,6
419,794,7
419,690,8
420,179,1
420,21,2
420,346,3
420,21,4
420,96,5
420,21,6
420,784,7
421,179,1
421,21,2
421,346,3
421,21,4
421,349,5
421,21,6
421,784,7
422,179,1
422,21,2
422,346,3
422,21,4
422,346,5
422,21,6
422,346,7
422,21,8
422,784,9
422,811,10
423,179,1
423,21,2
423,346,3
423,21,4
423,784,5
423,956,6
423,939,7
423,926,8
424,179,1
424,21,2
424,346,3
424,21,4
424,778,5
424,765,6
425,179,1
425,21,2
425,47,3
425,21,4
425,346,5
425,21,6
425,368,7
425,22,8
425,368,9
425,22,10
425,368,11
425,22,12
425,368,13
425,22,14
425,791,15
425,497,16
426,179,1
426,21,2
426,346,3
426,21,4
426,784,5
426,1059,6
426,958,7
427,179,1
427,21,2
427,344,3
427,21,4
427,784,5
427,624,6
427,626,7
428,179,1
428,21,2
428,325,3
428,21,4
428,784,5
428,624,6
428,539,7
429,179,1
429,21,2
429,346,3
429,21,4
429,784,5
429,509,6
430,179,1
430,21,2
430,346,3
430,21,4
430,248,5
430,788,6
430,979,7
430,1001,8
431,171,1
431,120,2
431,22,3
431,836,4
431,317,5
431,22,6
431,120,7
431,119,8
431,22,9
431,784,10
432,179,1
432,34,2
432,202,3
432,346,4
432,21,5
432,784,6
433,179,1
433,35,2
433,202,3
433,346,4
433,21,5
433,784,6
434,179,1
434,28,2
434,36,3
434,346,4
434,21,5
434,809,6
435,179,1
435,28,2
435,202,3
435,602,4
435,346,5
435,21,6
435,784,7
436,179,1
436,28,2
436,202,3
436,346,4
436,21,5
436,784,6
436,614,7
437,179,1
437,28,2
437,203,3
437,346,4
437,21,5
437,784,6
438,179,1
438,28,2
438,204,3
438,346,4
438,21,5
438,784,6
439,235,1
439,179,2
439,28,3
439,202,4
439,346,5
439,21,6
439,784,7
439,1055,8
440,179,1
440,32,2
440,202,3
440,346,4
440,21,5
440,784,6
441,179,1
441,33,2
441,202,3
441,346,4
441,21,5
441,784,6
442,179,1
442,21,2
442,346,3
442,21,4
442,784,5
442,518,6
442,963,7
442,1069,8
443,235,1
443,179,2
443,21,3
443,346,4
443,21,5
443,773,6
443,1055,7
444,179,1
444,21,2
444,346,3
444,21,4
444,801,5
444,643,6
444,1050,7
445,179,1
445,21,2
445,346,3
445,21,4
445,593,5
445,21,6
445,784,7
446,179,1
446,21,2
446,346,3
446,21,4
446,784,5
446,665,6
446,1000,7
446,956,8
446,967,9
447,179,1
447,21,2
447,346,3
447,21,4
447,784,5
447,668,6
447,971,7
447,963,8
448,179,1
448,21,2
448,346,3
448,21,4
448,784,5
448,1029,6
449,182,1
449,151,2
449,151,3
449,151,4
449,151,5
449,281,6
449,820,7
449,364,8
449,22,9
449,364,10
449,22,11
449,364,12
449,22,13
449,364,14
449,22,15
449,784,16
450,189,1
450,819,2
450,21,3
450,393,4
450,21,5
450,393,6
450,21,7
450,393,8
450,21,9
450,393,10
450,21,11
450,791,12
451,184,1
451,267,2
451,817,3
451,375,4
451,22,5
451,375,6
451,22,7
451,375,8
451,22,9
451,375,10
451,22,11
451,251,12
451,788,13
452,179,1
452,21,2
452,346,3
452,21,4
452,820,5
452,364,6
452,22,7
452,364,8
452,22,9
452,364,10
452,22,11
452,364,12
452,22,13
452,248,14
452,788,15
452,633,16
453,179,1
453,21,2
453,346,3
453,21,4
453,820,5
453,364,6
453,22,7
453,364,8
453,22,9
453,364,10
