308,draw,1,Draw your top card,Each player may discard the top card of their stack and get a new top card in its place.
309,draw,1,One mandatory no peek draw,Each player must discard one card and pick up one of their no peek cards.
310,draw,1,Draw one delayed,Each player may draw one card if they wish. Everyone discards before anyone gets a new card.
311,draw,1,Draw one down card,Each may player may discard one of their down cards to get a new down card.
312,draw,1,Draw one immediately,"Each player may draw one card, but only if they do it immediately after getting their last up card."
313,draw,1,Draw one,Each player may draw one card if they wish.
314,draw,1,One mandatory draw,Each player must draw one card.
315,draw,1,Draw with a down four or less,Any down card that is four or less may be discarded face up for a replacement. Repeat until no one wants to draw.
316,draw,1,Simultaneous declare draw one,Each player may draw one card. Who is going to draw is declared simultaneously.
317,draw,1,Mandatory draw of a down card,Each player must exchange one down card with one table card.
318,draw,1,Twist one,Each player may twist one card for the ante.
319,draw,1,Twist one,Each player may twist one card for double ante.
320,draw,2,Twist two,Each player may twist two cards for double max bet or one card for max bet.
321,draw,2,Twist two,Each player may twist up to two cards for max bet each.
322,draw,2,Twist two,Each player may twist up to two cards for minimum bet each.
323,draw,2,Draw two,Each player may draw up to two cards.
324,draw,2,Mandatory draw of two,Each player must draw two cards.
325,draw,2,"Draw two, discard to the table",Each player may draw up to two cards. Cards discarded in order to draw go face down to the table.
326,draw,2,Draw two or none,Each player may draw exactly two cards.
327,draw,2,"Draw two, staring low","Starting with the lowest hand showing, each player may draw up to two cards if they wish."
328,draw,2,Twist two,Each player may twist up to two cards for double ante each.
329,draw,2,Twist two,Each player may twist up to two cards for an ante each.
330,draw,2,Twist two,Each player may twist exactly two cards for double ante.
331,draw,3,"Twist three, one at a time","Each player may draw three cards, one at a time, for max bet each."
332,draw,3,Twist up to three,Each player may twist up to three cards for minimum bet each.
333,draw,3,"Draw four, get back one less","Each player may discard up to four cards, getting back one less card than they discarded."
334,draw,3,Draw your hole three times,"Each player in turn may discard their hole card for a new one, up to three times each."
335,draw,3,Mandatory draw of one or three,Each player in turn must draw one or three cards.
336,draw,3,Draw three,Each player may draw up to three cards.
337,draw,3,Mandatory draw of three,Each player must draw three cards.
338,draw,3,Draw three no peek,"Each player may draw up to three cards, but they may not look at the cards they are dealt."
339,draw,3,Eights can force a partial reshuffle,"If an eight is dealt face up, the player it was dealt to may call for a twister, where each player gives three cards to the dealer, who shuffles them and redeals them."
340,draw,3,"Draw three, get back one less","Each player may discard up to three cards (four if they show an ace), getting back one less card than they discarded."
341,draw,4,"Delayed draw of three, four with an ace, cards come back up","Each player may draw up to three cards, four if they show an ace. Everyone declares how many cards they are drawing before any cards are dealt. Cards drawn are dealt face up."
342,draw,4,"Reverse order delayed draw of three, four with an ace, cards come back up","Each player starting with the dealer and going counter-clockwise may draw up to three cards, four if they show an ace. Each player declares how many cards they are drawing before cards are dealt. Cards drawn are dealt face up."
343,draw,4,Draw three and pass,"Each player simultaneously declares how many cards they want to draw, up three, four if they have an ace. Your discards go to the player on your left."
344,draw,4,"Draw three, discards to the table","Each player may draw three cards, four if they show an ace. All cards discarded in order to draw go face down to the table."
345,draw,4,"Twist three, four with an ace","Each player may twist up to three cards for max bet each, four if they show an ace."
346,draw,4,"Draw three, four with an ace",Each player may draw up to three cards (four if they show an ace).
347,draw,4,"Draw three, four for the lead","Each player may draw three cards, four for the player to the dealer's left."
348,draw,4,"Draw three, four with an ace, can't draw threes or fours","Each player may draw up to three cards, four if they show an ace. You may not get rid of threes or fours while drawing."
349,draw,4,Draw again or take back,"Each player may draw up the three cards (four if they show an ace), or they may take back their previous draw (after discarding the appropriate number of cards)."
350,draw,4,"Show/hide draw three, four with an ace","Each player flips all five cards face up, and then may draw up to three cards (four if they show an ace). Draw cards come back face down."
351,draw,4,Draw four,Each player may draw up to four cards.
352,draw,5,"Draw three, four with an ace, get an extra back","Each player may discard up to three cards, four if they show an ace, and draw back one more card than they discarded."
353,draw,5,Draw five,Each player may draw up to five cards.
354,draw,7,"Draw three, get an extra for every deuce","Draw three, up to four with an ace, discarding any twos face up, and getting an extra card if you discard any twos"
355,draw,111,Trade in turn,"Each player in betting order may offer a number of cards for trade, but may give no information about those cards. If more than one person wants to make the trade, they must bid for the right, high bid goes to the pot."
356,draw,111,Auction the right to switch hands,Auction off the right to switch hands with the table.
357,draw,301,Discard a four to get rid of a six,Any player may discard a face up four to force another player to discard a face up six. Low hands get to act first.
358,draw,301,You may draw the table card,The player with the table card may take it and replace it with a card from their hand.
359,draw,316,Pick up matching cards in descending order,"Starting with the highest card showing and going in descending order, each player puts all table cards matching rank or suit with their up card into their hand as down cards, then discards their up card to the table."
360,flip,0,Flip the no-peek,Each player flips their no-peek card.
361,flip,1,"Everybody flips one, two discards per game",Each player flips the top card off their stack. Each player must discard two of these cards when flipped during the game.
362,flip,1,Look at your down card,Each player may look at their down card.
363,flip,1,Flip one and choose a hand,"Each player looks at their top card, puts in their low (left) hand or high (right) hand, and all players simultaneously reveal their cards. Neither hand can have more than five cards."
364,flip,1,Flip the top one,Each player simultaneously flips over the top card of their stack.
365,flip,1,Everybody flips one,"Each player flips the top card off their stack, including players who already folded."
366,flip,1,You may flip your hole card,Each player in turn may flip over their hole card.
367,flip,1,Flip one into either hand,"Each player simultaneously flips the top card of their stack, and puts it in either a low hand or a high hand."
368,flip,1,Flip one,Each player flips over one down card of their choice.
369,flip,1,Flip one if you bet,Every player that put money into the pot last round simultaneously flips one card.
370,flip,1,Flip your neighbor's,Each player randomly flips one down card belonging to the player on their left.
371,flip,1,Flip one from last round,Each player flips one of the cards from the last round of dealing.
372,flip,1,Flip one with one refusal/game,"Each player simultaneously flips one down card face up. Once per game, each player may refuse to flip for the rest of the game, but all their further cards will be dealt up."
373,flip,1,Flip one of the two,Each players simultaneously flips the top card of their two card hand.
374,flip,1,Flip one of the three,Each player simultaneously flips the top card of their three card stack.
375,flip,1,Flip one of the four,Each player simultaneously flips the top card of their four card stack.
376,flip,1,Flip one of the five,Each players simultaneously flips the top card of their five card hand.
377,flip,1,"If there's a raise, flip a no peek card","If anyone raises, everyone flips a no peek card."
378,flip,1,"Flip one, or one up if you have only one","Each player flips a down card of their choice. If they only have one card, they get dealt an up card instead."
379,flip,1,You may flip a down ace,Each player in turn may flip over a face down ace if they have one.
380,flip,1,"Flip one, or one up if you have only two","Each player flips a down card of their choice. If they only have two cards, they get dealt an up card instead."
381,flip,2,Flip two down,Each player turns two up cards down.
382,flip,2,Flip two,Each player simultaneously flips two down cards of their choice face up.
383,flip,2,Flip the top two,Each player simultaneously flips the top two cards of their stack face up.
384,flip,2,Flip two into two hands,"Each player simultaneously flips two cards into two hands. They can be split between hands however you want, but no hand can have more than five cards."
385,flip,3,Flip three,Each player simultaneously flips three cards of their choice face up.
386,flip,3,Flip three into different hands,"Each player simultaneously flips three cards into any number of hands. They can be split between hands however you want, but no hand can have more than five cards."
387,flip,112,Flip all cards down,Everyone flips all of their cards face down.
388,flip,113,Flip any number,Each player simultaneously flips over any number of their down cards.
389,flip,116,Flip until you beat,The next player in betting order flips over cards one at a time until they have the best hand showing (counting the first table card as a hand).
390,flip,116,Flip until you beat,"The next player in betting order flips over cards one at a time until either they have the best hand showing (counting the table card as a hand), or they have flipped six cards."
391,flip,116,Flip until you beat,The next player in betting order flips over cards one at a time until they have the best hand showing (counting the table card as a hand). Cards can be flipped from the player's down cards or no peek cards at the player's choice.
392,flip,116,Flip until you beat,The next player in betting order flips over cards one at a time until they have the best hand showing (counting the table card as a hand).
393,flip,117,Flip one from each stack,Each player simultaneously flips one card from each of their stacks.
394,flip,118,Flip the discards,Flip each player's discards.
395,flip,119,Show your cards,Everyone shows their no-peek cards to everyone else.
396,flip,119,Flip the no-peeks,Everyone flips over their no-peek cards.
397,flip,301,Lead flips one,The player to the left of the dealer flips one card face up.
398,flip,301,One player flips one,The next player in betting order flips one card.
399,flip,604,Flip cards that match the table,All players must simultaneously flip any down cards that match the rank of the table cards.
400,fold,-2,Match the pot to get back in,"If you folded, you can match the pot to get your cards back and get back into the game."
401,fold,-1,Up spades revive,"If an out player is ever dealt a face up spade, they are back in the game for free."
402,fold,0,Low player must fold,The player showing the lowest hand must fold.
403,fold,0,Iterative knock out,"Any player whose lowest card is lower than the table's lowest card must fold. Continue checking nth lowest cards and folding players until last player takes it, or everyone is out and redeal for all."
404,fold,0,Fold if you match the table card,Anyone who has an up card matching the last flipped table card must fold.
405,fold,0,Table matches must fold,"If you have a card of the same rank as the last table card, you must fold."
406,fold,0,Face up wilds must fold,"If you are dealt a face up wild card, you must fold."
407,fold,0,If you can't beat you must fold,"If you flip all of your cards and cannot beat the best hand showing, you must fold."
408,fold,0,Matching the third table forces a fold,"If a player flips a card of the same rank as the third table card, they automatically fold."
409,fold,0,Matching the table card on the first flip forces fold,"If the first card you flip up is the same rank as the table card, you must fold."
410,fold,0,Up QS kills,"If a player ever gets the queen of spades up, they must fold."
411,fold,0,Initial wilds kill,"If the first card you flip is a wild card, you must fold."
412,fold,0,Up jokers kill to the right,"If a joker is ever dealt face up, the player to the right of the joker must fold."
413,fold,0,Up wilds kill to the left,If a player is ever dealt an up card declared as a wild card by the player to their right they must fold.
414,fold,0,Up wilds kill and kill again to the left,"If a player is ever dealt an up card declared as a wild card by the player to their right they must fold. After they fold, recheck the next player's cards in order to see if they must also fold."
415,fold,0,Up guys must match or fold,"If a player is ever dealt a face up king or jack, they must match the pot or fold."
416,fold,0,Up QS forces wild card hands to fold,"If the queen of spades is face up, all other hands with a face up wild card must fold."
417,fold,0,Up KD must fold,"If any player is ever dealt a face up King of Diamonds, they must immediately fold."
418,fold,0,Up KH must fold,"If any player is ever dealt a face up King of Hearts, they must immediately fold."
419,fold,0,Up KH kills black five hands,"If the king of hearts is dealt face up, all hands with black fives must fold."
420,fold,0,Red fours kill,"If a player is ever dealt an up red four, they must fold."
421,fold,0,Up sevens force a fold,"If you are dealt a face up seven, you must fold."
422,fold,0,Black eights kill,"If a player is ever dealt an up black eight, they must fold."
423,fold,0,King and nine must fold,"If you ever have both a king and a nine in your hand, you must fold."
424,fold,0,Suited king and nine must fold,"If you have a king and a nine of the same suit in your hand, you must fold."
425,fold,0,Double ante or fold on up sixes,"If a player is ever dealt a face up six, everyone must pay double ante or fold."
426,fold,0,Flipped jokers fold,Any player who flipped a no-peek joker must fold.
427,fold,0,Up sevens force a fold,"If you flip a seven face up, you must fold."
428,fold,1,Match the bet or fold,Each player must match the current bet or fold.
429,fold,1,One-eyed jack or suicide king must match and get one up or fold,"If any player flips or is dealt a one-eyed jack or a suicide king, they must immediately match the pot or fold. If they match the pot they get dealt an up card."
430,fold,1,Up faces must buy another card,"If a player is ever dealt a face up face card, they must buy another card for max bet or fold."
431,fold,1,Low unique must match or fold,"The lowest non-repeated card of the last flip must match the pot or fold. Once per game each player may cancel any card for determining match or fold, or any players cancelation."
432,fold,1,Up fives must pay increasing or fold,"If a player is ever dealt a face up five, they must pay the minimum bet or fold, times two for each five already up."
433,fold,1,Up tens must pay increasing or fold,"If a player is ever dealt a face up ten, they must pay double the minimum bet or fold, times two for each ten already up."
434,fold,1,Up fives must pay or fold,"If a player is ever dealt a face up five, they must pay the minimum bet or fold."
435,fold,1,Up tens must pay or fold,"If a player is ever dealt a face up ten, they must pay double the minimum bet or fold."
436,fold,1,Reante or fold,Everyone must reante or fold.
437,fold,1,Up pairs must match or fold,"If a player is ever dealt a face up pair, they must match the pot or fold."
438,fold,1,Up twos must match or fold,"If a player is ever dealt a face up two, they must match the pot or fold."
439,fold,1,Sums of six must progressively match the pot and get an up card or fold,"If you flip or are dealt a card that adds to six with any of your cards, you must pay or fold for each sum to six made. The first time is free, the second is the pot, the third is double the pot, etc. If you pay you get dealt an up card for each sum."
440,fold,1,Up wilds must pay or fold,Up wilds must pay max bet or fold.
441,fold,2,Up kings can eject,"If a player ever gets a king face up, they may force any one other player to fold."
442,fold,2,Up QS can force another fold,"If a player is ever dealt the queen of spades face up, they can make any one other player fold."
443,hand,1,Use the last common,Every hand must use the last common card flipped.
444,hand,1,Use one common,You may use any one of the common cards in your final hand.
445,hand,1,Use one down card,Each player must use at least one of their down cards in making their final hand.
446,hand,1,You can only use one down card,Your hand must contain one down card and four up cards.
447,hand,2,Switch cards between hands,Each player in betting order may choose to pay max bet to switch one of their down cards with one of their up cards.
448,hand,2,Switch two or move one,"You may switch two cards between your two hands, or move one card for max bet."
449,hand,2,Switch cards between hands,Each player in betting order may choose to pay the ante to switch one of their down cards with one of their up cards.
450,hand,2,Switch cards between hands,Each player in betting order may choose to pay double ante to switch one of their down cards with one of their up cards.
451,hand,2,Use a middle and an end,"Your hand may only use the middle common of one row, and one end card from that same row."
452,hand,2,Use exactly two down cards,You must use exactly two of your down cards in your final hand.
453,hand,2,Use two down cards,Each player may only use two of their down cards in making their final hand.
454,hand,2,Use exactly two down cards,"You must use exactly two of your down cards in your final hand, but you can use a different two for your high hand and your low hand."
455,hand,3,High/low determines flop used,"If you declare high, use the top flop. If you declare low, use the bottom flop."
456,hand,3,High/low/both determines flop used,"If you declare high, use the top flop; if you declare low, use the bottom flop; if you declare both use the middle flop."
457,hand,3,Match hands to flops,Each player declares which hand goes with which flop.
458,hand,3,Pay to change card restriction,"Each player in turn may pay max bet to use one or three cards in their final hand. They must declare how many they are using. If you don't pay, you must use two cards in your final hand. In any case, you can use different cards in your high hand and low hand."
459,hand,3,Use any one row or corner or any three edge or corner,"Your hand may only use one horizontal row, one vertical row, one corner card and the adjacent edge cards, any three edge cards, or any three corner cards."
460,hand,3,Use any three connected commons,"Your hand can only use three common cards. Each card must be connect to one of the others along an edge or at a corner, and all three must be connected together."
461,hand,3,Use one pair and the singleton,You hand can only use one pair of common cards and the single common card.
462,hand,3,"Use three commons in a line, you may move the center one",You may only use three common cards that are in a straight line in your final hand. You may move the center card up or down one card length to make a straight line.
463,hand,3,Use two or three down cards,Your final hand may only use two or three of your down cards.
464,hand,3,Use three consecutive circle cards,You may use three adjacent common cards in your hand.
465,hand,4,Use any four card linear combination,"Your hand can only use four common cards. Each card must be connect to one of the others along an edge, and all four must be connected together."
466,hand,4,Split hands into high and low,"If a low hand is possible given the board, each player must split their cards into a two card high hand and a two card low hand."
467,hand,5,Use five down or three down and one row,"You final hand may either be your five down cards, or three of your down cards and one horizontal row of commons."
468,hand,5,Use both down cards and one row,Your final hand must consist of both of your down cards and three commons from one horizontal row. The last common counts as being in any row.
469,hand,5,"Use one flop, one turn, and the river","Your hand can only use one of the two flops, one of the two turns, and the river."
470,hand,5,Use three of yours and two of another's,Your hand must consist of three of your down cards and two of one other player's up cards.
471,hand,5,Use two down and three up not yours,"Your hand can use two of your down cards, and any one other player's three up cards. Your high and low hand may use different cards."
472,hand,5,Split into two hands with kicker,"Each player puts their cards into two two-card hands, with the fifth card off to the side."
473,hand,5,Use exactly three down cards,Your final hand must consist of exactly three of your down cards and two common cards.
474,hand,5,"Use two, three, or five down cards","Your final hand may only use two, three, or five of your down cards."
475,hand,5,Use two or five down,You hand can either use exactly five down cards or exactly two down cards.
476,hand,5,Use full hand or three commons,You can either use your hand (up and down cards) or any two cards from your hand and any three common cards.
477,hand,5,Use one each from two sets,"Your hand must use your three down cards, and can use one card from any two sets of commons dealt. However, if you use a card from the set of three, you must use the card from the set of one."
478,hand,5,"Use one flop, one river, and one turn, horizontal or vertical","You can use any vertical or horizontal line of the 3x3 grid as a flop. If you use vertical, you can use one of the turns and the river below; if you use horizontal, use the ones to the right."
479,hand,6,Make two card and four card hands,Each player splits their hand into a two card hand and a four card hand.
480,hand,6,Make a low hand and a high hand,Each player splits their cards into a low three card hand and a high three card hand.
481,hand,7,Split cards into two hands,Each player splits their cards into a hand of five cards and a hand two cards. The two card hand must contain a down card and be worse than the five card hand.
482,hand,7,Use one flop and turn,"You may use one of the sets of three, one of the first sets of one, and the final common card in addition to your two down cards."
483,hand,8,Make two hands,Each player splits their cards into two four card hands.
484,hand,111,Merge hands,Merge hands with the player whose table card is closest to yours.
485,hand,111,Pick a partner and combine hands,"From high card showing down to low card showing, each player who does not yet have a partner picks one. Partners combine their hands, and are now considered one player, although they bet separately."
486,hand,113,Use your down cards and those to your right,Your final hand may use your down cards and the down cards of the player to your right.
487,hand,115,Use one row or diagonal,You hand can only use on vertical or horizontal row of common cards.
488,hand,115,Use one side,"You may use the commons from either the left or right side of the V in your final hand, but not both sides."
489,hand,115,Use one row of commons,Your hand may only use one horizontal or vertical row of common cards.
490,hand,115,Use one row of commons,"Your hand may only use one horizontal, vertical, or diagonal row of common cards."
491,hand,115,Use one row of commons,You may only use one horizontal row of common cards.
492,hand,115,Use one set of commons,Your hand can only use one set of common cards.
493,hand,115,Use one part of the L,"You may use the commons from either the vertical or the horizontal part of the L in your final hand, but not both parts."
494,hand,118,Use as many commons as you discarded,"If a player discarded one card, they can use the first common; if they discarded two they can use both commons; otherwise they cannot use any commons."
495,hand,401,Use one card from each row,"Your hand must consist of two down cards, and one card from each row of common cards."
496,hand,501,Use all or none commons,Your final hand must use all of the common cards or none of them.
497,hand,501,Use all or none of the commons,"Your final hand may consist of your down cards, or all of the commons and some of your down cards."
498,hand,501,Can't use commons twice,Each common card may only be used in one of your hands.
499,limited,1,The two of clubs can be a low club,The two of clubs can be used as the three to six of clubs.
500,limited,1,The two of diamonds can be a medium diamond,The two of diamonds can be used as the seven to ten of diamonds.
501,limited,1,The two of hearts can be a non-spade face card,The two of hearts can be used as any non-spade face card.
502,limited,4,Threes are bugs,"Threes are bugs (they may complete a straight, a flush, or count as an ace)."
503,limited,4,Sixes can count as nines,Sixes can count as nines.
504,limited,4,Nines can count as sixes,Nines can count as sixes.
505,limited,13,Ambivalent clubs,Clubs may be called one rank higher or lower than their actual rank.
506,limited,13,Ambivalent hearts,Hearts may be called one rank higher or lower than their actual rank.
507,limited,26,All reds are the same suit,"Any heart can count as the equivalent diamond, and vice versa."
508,limited,26,All blacks are the same suit,"Any spade can count as the equivalent club, and vice versa."
509,limited,32,Three to ten can be one lower,Threes through tens can count one rank lower than face value.
510,limited,36,Twos through tens are ambivalent,Twos through tens can count one rank higher or lower (but not as ace or jack).
511,limited,109,Jokers are bugs,"The jokers are bugs. Bugs can be used to complete a straight or a flush, or as an ace."
512,limited,109,Up jokers are bugs.,"Jokers dealt face up can complete a straight or flush, or count as an ace."
513,match,0,"If you ditched a better hand off the bat, pay the winner","If the first pair of cards you discarded would have made a better hand than the pair of cards you ended up with, pay the winner double max bet."
514,match,0,Losers match the pot,"Anyone who went in and lost must match the pot. If no one went in or someone had to match the pot, redeal for all."
515,match,0,Low card posts,The player with the lowest card (aces are low only) must pay max bet to the pot. If you pay three times you are out of the game.
516,match,0,Losers match,"If you went in and lost, you must match the pot. Players keep their hands."
517,match,0,First common losers pay,"If you used the first common in your final hand and lost, you must pay max bet to the winner."
518,match,0,Losing opener matches,"If the person who opened betting does not win, they must match the pot and there is a redeal for all."
519,match,0,Wild buying losers match,"If someone bought a wild and did not win, they must match the pot, and there is a redeal for all."
520,match,0,"Losers match, more for pairs","Everyone who went in and lost matches the pot, double if they lost to a pair, triple for pair of aces. If no one went in, or anyone had to match the pot, redeal for all."
521,match,0,Losers match the pot,"If you went in and were not forced to fold, you must match the pot. Redeal for all unless no one had to match the pot."
522,match,0,"Losers match the pot, double if they drew","Everyone who went in and lost matches the pot, double if they drew any cards. If no one went in or anyone had to match the pot, redeal for all."
523,match,0,Losers pay winner the pot,"If you went in and lost, you must pay the pot to the high hand. The pot stays and there is a redeal for all, unless only one person went in."
524,match,0,Seven-card losers match the pot,"If anyone stayed in to get their seventh card and lost, they must match the pot. Redeal for all unless only one person stayed in until the seventh card."
525,match,0,Losers match 1/4 of the pot,Everyone who went in and lost matches 1/4 the showdown pot. Redeal for all if no one went in or anyone had to match.
526,match,0,"Losers match, plus one match per two","Everyone who went in and lost matches the pot, and then matches it again for each two revealed at the showdown. If no one went in or anyone matched the pot, redeal for all."
527,match,0,Losers match with reante,Everyone who went in and lost matches the pot. Redeal with reante for all if no one went in or anyone had to match.
528,match,0,"Losers match, commons stay",Everyone who went in and lost matches the pot. Redeal (except the common cards) if no one went in or anyone had to match.
529,match,0,Losers pay,Any one who went in and lost pays the winner the pot. Players keep their hands.
530,match,0,Losers burn,"Players who stayed in and lost pay ten times max bet to the pot. If anyone burns or no one went in, redeal the game for everyone."
531,match,0,"Losers match, keep the table",Everyone who went in and lost matches the pot. Redeal for all (except the table cards) if no one went in or no one had to match the pot.
532,match,0,Losers match the appropriate pot,"Losers going high match the high pot, losers going low match the low pot. Redeal for all if no one went in or no one had to match either pot. Reante empty pots."
533,match,0,Losers match,Anyone who went in and lost must match the pot. Redeal for all until the pot is won.
534,match,0,"Losers match, double for double losers, triple win required","Everyone who went in and lost matches the pot, double if they lost to a player and the kitty. Readeal unless someone has won the pot three times."
535,match,0,Progressive burn,"Players who stayed in and lost pay ten times max bet times the number of pots to the pot. If anyone burns or no one went in, redeal the game for everyone."
536,match,1,Nelly rule,"If no one goes in, the player with the highest hand must pay max bet to the pot."
537,match,1,Weenie rule,"If no one goes in, the player with the highest hand must match the pot."
538,match,1,"If no one went in, best reantes for all","If no one went in, the highest hand must reante for everyone."
539,match,1,"High loser matches, redeal","If no one meets the qualifier, the high hand matches the pot and redeal for all."
540,match,3,"If no one opens, reante and redeal","If no one opens betting, everyone reantes and a new hand is dealt to all."
541,match,3,Screw rule,"If no one goes in, everyone must reante."
542,match,3,"If no one opens, reante, redeal, and oscillate the hand restriction","If no one opened in the previous round of betting, reante, redeal, and increase the restriction to open betting by one step up to a pair of aces, then decrease one step down to a pair of jacks, and so on."
543,match,3,"If the table card is a joker, match or fold","If the table card is a joker, everyone must match the pot or fold."
544,match,4,Match half if you go out,"If you declare out, you must match half the pot."
545,match,4,Punishment rule,"If less than two players go in, everyone who went out must match the pot."
546,match,5,Pay to go in,Players going in must reante.
547,other,1,Flip a jack to shift,"Each player in turn may flip over a face down jack to change the game to any seven card stud variant normally played by the group. No matter what the game changes to, jacks can still change it."
548,other,1,Up jacks can change the game,"If a player is ever dealt a face up jack, they may change the game to any seven card stud variant normally played by the group. No matter what the game is changed to, jacks can still change it again."
549,other,1,Flip a jack or joker to shift,"Each player in turn may flip over a face down jack or joker to change the game to any seven card stud variant normally played by the group. No matter what the game is changed to, jacks and jokers can still shift. If a joker shifts it is replaced."
550,other,1,Up jacks and jokers can change the game,"If a player is ever dealt a face up jack or joker, they may change the game to any seven card stud variant normally played by the group. No matter what the game is changed to, jacks and jokers can still change it again."
551,other,2,Up jacks can reroll,"If a player is ever dealt a face up jack, they may reroll the dice."
552,other,2,Roll two dice,Roll two six sided dice.
553,other,2,Roll a die,Roll a six-sided die.
554,other,3,Split out low pot,"If a low hand is possible given the board, split the pot into a high pot and a low pot."
555,other,4,Don't say 'king',"If you say the word 'king,' you must pay max bet to the pot."
556,other,4,Red eights cost max bet,"If a player is ever dealt a red eight, they must pay max bet to the pot."
557,other,5,Folders keep their cards,"If a player folds, they flip all of their cards face down, but do not discard them."
558,pass,1,Trade with the next player,"Each player in turn may trade their card with the next player. If the next player has a king, they may flip it face up to negate the trade. The dealer cannot trade, but may draw a card if they want."
559,pass,1,Flip one and pass it,Each player flips over one down card and passes it to their left.
560,pass,1,Pass and flip to the right,"Each player simultaneously passes one card to their right, and flips it face up."
561,pass,1,Take one from your left,Each player simultaneously takes one card at random from the player on their left.
562,pass,1,Pass one if no one went in,"If no one declared in, each player passes one card to their left."
563,pass,1,Pass one left,"Starting with the lead, each player passes one card face up to their left. The receiving player may pass that card on, or put it in their hand and pass another card."
564,pass,1,Pass one left,Each player passes one down card to their left.
565,pass,1,Pass one right,Each player passes one card to their right.
566,pass,1,Pass one three to the left,Each player passes one card to the player three seats to their left.
567,pass,1,Auction one,"Each player, starting with the player to the dealer's left, may auction off one of their cards, keeping any money they make."
568,pass,2,Pass one each way,"Each player passes one card to their left, and one card to their right."
569,pass,2,Pass two left,Each player passes two cards to their left.
570,pass,2,Pass two right,Each player passes two cards to their right.
571,pass,2,Pass two left two players,Each player passes two cards to the player two seats to their left.
572,pass,2,Pass all but two cards left,Each player keeps two cards and passes the rest to the player on their left.
573,pass,3,"Pass two left, one right, or pay to pass one each way",Each player passes two cards to their left and one card to their right. You may pay five times max bet to pass one card left and one card right.
574,pass,3,Pass three left if no one went in,"If no one  declared in, every player passes three cards to their left."
575,pass,3,"Pass two left, one right",Each player passes two cards to their left and one card to their right.
576,pass,3,Pass three left,Each player passes three cards to their left.
577,pass,3,Pass three right,Each player passes three cards to their right.
578,pass,4,Last better chooses pass,"The last person to bet or raise chooses how many cards each player passes to the left, from zero to four."
579,pass,4,"Exchange three, four with an ace","You may take three cards (four if you show an ace) from the player on your left, if you give them the same number of cards from your hand."
580,pass,4,Pass two each way,"Each player passes two cards to their left, and two cards to their right."
581,pass,4,Pass four left,Each player passes four cards to their left.
582,pass,4,Pass four right,Each player passes four cards to their right.
583,pass,5,Pass five to the left,Each player passes five cards to their left.
584,pass,5,Pass five to the right,Each player passes five cards to their right.
585,pass,6,Pass six left,Each player passes six cards to their left.
586,pass,111,Pass to the left if passing rank dealt,"Each round in which a passing rank was dealt face up, each player must pass their cards one player to the left for each card of the passing rank dealt that round."
587,pass,111,Pass if passing ranks dealt,"Each round in which a passing rank was dealt face up, each player must pass their cards one player to the left for each card of the left passing rank dealt that round, and one card to the right for each right passing rank dealt that round."
588,pass,111,Pass folds to the left,"If anyone folds, their cards get passed to the player on their left."
589,pass,111,Pass folds to the right,"If anyone folds, their cards get passed to the player on their right."
590,pass,111,Trade,"Players may trade cards with each other, as long as the same number of cards are traded by each player. No information may be given about the cards except the number offered for trade. Continue until no one wants to trade."
591,pass,112,Pass up cards if passing rank dealt,"Each round in which a passing rank was dealt face up, each player must pass their up cards one player to the left for each card of the passing rank dealt that round."
592,pass,113,Pass the rest,Pass all of your non-permanent hand cards to your right.
593,pass,118,Pass your discards left,Each player passes the cards they discarded to draw one player to the left.
594,pass,119,Pass jokers,Each player in betting order may pass a joker to another player. Jokers may not be passed twice.
595,pass,119,Pass a joker,Each player in turn may pass a joker to any other player. Each joker may only be passed once.
596,pass,301,Fours must be traded,"If a player ever flips a four face up, they must immediately discard it in exchange for the top card off the deck."
597,pass,301,Up pair of fives steals a card,"If a player is ever dealt an up pair of fives, they must steal a card from another player."
598,pass,301,Up jacks can steal,"If a player ever gets a jack face up, they can steal one up card from any other player."
599,pass,301,Up hearts let you steal,"If a player is ever dealt a face up heart, they may take any one card from another player."
600,pass,301,You can trade up hearts,"If a player is ever dealt a face up heart, they may give that heart to any other player and take any one card from them."
601,pass,301,Pass one table left,Pass the table card one player to the left
602,qualifier,0,"After one deal per player, restriction is dropped","After one deal for each player, the jacks to open restriction is removed."
603,qualifier,1,Queen high qualifier,To win you must have a queen high hand or better.
604,qualifier,1,Seven low qualifier,"To win the low hand, you must have no better than a seven high."
605,qualifier,1,Nine-high low qualifier,"To win the low hand, you must have no better than a nine high."
606,qualifier,1,Ten-high low qualifier,"To win the low hand, you must have no better than a ten high."
607,qualifier,1,High hand must have high spade,The high hand cannot win unless it also has the high spade.
608,qualifier,1,Full house high qualifier,"To win the high hand, you must have at least a full house."
609,qualifier,1,Straight high qualifier,"To win the high hand, you must have at least a straight."
610,qualifier,1,Pair of tens high qualifier,"To win the high hand, you must have at least a pair of tens."
611,qualifier,1,No pair low qualifier,"To win the low hand, you must have less than a pair."
612,qualifier,1,Pair high qualifier,"To win the high hand, you must have at least a pair."
613,qualifier,1,Two pair high qualifier,"To win the high hand, you must have at least two pair."
614,qualifier,1,Trips to win,Three of a kind high qualifier.
615,qualifier,1,Jacks or better looses,"If you have a pair of jacks or better, you cannot win unless everyone else folds."
616,qualifier,1,You can't win with a two,You can't win if you have a two in your hand.
